46305-9,Multisection,,,,,,,,,,,,,
46306-7,Multisection^W contrast IV,,,,,,,,,,,,,
46307-5,Multisection^WO & W contrast IV,,,,,,,,,,,,,
46308-3,Multisection^WO & W contrast IV,,,,,,,,,,,,,
46309-1,Multisection^WO & W contrast IV,,,,,,,,,,,,,
46310-9,Multisection^WO & W contrast IV,,,,,,,,,,,,,
46311-7,Multisection^WO & W contrast IV,,,,,,,,,,,,,
46312-5,Multisection^WO & W contrast IV,,,,,,,,,,,,,
46313-3,Multisection^WO & W reduced contrast volume IV,,,,,,,,,,,,,
46314-1,Multisection^WO & W reduced contrast volume IV,,,,,,,,,,,,,
46315-8,Multisection^WO & W reduced contrast volume IV,,,,,,,,,,,,,
46316-6,Multisection^WO & W reduced contrast volume IV,,,,,,,,,,,,,
46317-4,Multisection^WO & W reduced contrast volume IV,,,,,,,,,,,,,
4631-8,Hemoglobin F,,,,,,,,,,,,,
46318-2,Multisection^WO & W reduced contrast volume IV,,,,,,,,,,,,,
46319-0,Multisection^W contrast IS,,,,,,,,,,,,,
46320-8,Multisection^W contrast IV,,,,,,,,,,,,,
46321-6,Multisection^W contrast IV,,,,,,,,,,,,,
46322-4,Multisection^W contrast IV,,,,,,,,,,,,,
46323-2,Multisection^W contrast IV,,,,,,,,,,,,,
46324-0,Multisection^W contrast IV,,,,,,,,,,,,,
46325-7,Multisection^W reduced contrast volume IV,,,,,,,,,,,,,
4632-6,Hemoglobin F,,,,,,,,,,,,,
46326-5,Multisection^W reduced contrast volume IV,,,,,,,,,,,,,
46327-3,Multisection^W reduced contrast volume IV,,,,,,,,,,,,,
46328-1,Multisection^W reduced contrast volume IV,,,,,,,,,,,,,
46329-9,Multisection^W reduced contrast volume IV,,,,,,,,,,,,,
46330-7,Multisection^W reduced contrast volume IV,,,,,,,,,,,,,
46331-5,Multisection^WO contrast,,,,,,,,,,,,,
46332-3,Multisection^WO contrast,,,,,,,,,,,,,
46333-1,Multisection^WO contrast,,,,,,,,,,,,,
4633-4,Hemoglobin F/Hemoglobin.total,,,,,,,,,,,,,
46334-9,Guidance for stone removal^W contrast intra biliary duct,,,,,,,,,,,,,
46335-6,View,,,,,,,,,,,,,
46336-4,View,,,,,,,,,,,,,
46337-2,View,,,,,,,,,,,,,
46338-0,View,,,,,,,,,,,,,
46339-8,Views,,,,,,,,,,,,,
46340-6,Views,,,,,,,,,,,,,
46341-4,Views,,,,,,,,,,,,,
4634-2,Hemoglobin.fetal,,,,,,,,,,,,,
46342-2,Views,,,,,,,,,,,,,
46343-0,Views GE 3,,,,,,,,,,,,,
46344-8,Views GE 3,,,,,,,,,,,,,
46345-5,Views GE 3,,,,,,,,,,,,,
46346-3,Views GE 3,,,,,,,,,,,,,
46347-1,Views GE 3,,,,,,,,,,,,,
46348-9,Views GE 2 + PA + lateral,,,,,,,,,,,,,
46349-7,Views AP + transthoracic,,,,,,,,,,,,,
46350-5,Views diagnostic,,,,,,,,,,,,,
46351-3,Views displacement for implant,,,,,,,,,,,,,
46352-1,Views^during surgery W contrast intra duct,,,,,,,,,,,,,
46353-9,Views PA & lateral & oblique,,,,,,,,,,,,,
46354-7,Views screening,,,,,,,,,,,,,
46355-4,Views screening,,,,,,,,,,,,,
46356-2,Views screening,,,,,,,,,,,,,
46357-0,Views^W air contrast PR,,,,,,,,,,,,,
46358-8,Multisection,,,,,,,,,,,,,
4635-9,Hemoglobin.free,,,,,,,,,,,,,
46359-6,Multisection,,,,,,,,,,,,,
46360-4,Multisection^WO & W contrast IV,,,,,,,,,,,,,
46361-2,Views ventilation^W Xe-133 IH,,,,,,,,,,,,,
46362-0,Multisection,,,,,,,,,,,,,
46363-8,Multisection,,,,,,,,,,,,,
46364-6,Multisection,,,,,,,,,,,,,
46365-3,Guidance for ablation of tissue,,,,,,,,,,,,,
46366-1,Guidance for percutaneous biopsy^W radionuclide IV,,,,,,,,,,,,,
4636-7,Hemoglobin.free,,,,,,,,,,,,,
46367-9,Guidance for biopsy.needle,,,,,,,,,,,,,
46368-7,Guidance for biopsy.needle,,,,,,,,,,,,,
46369-5,Guidance for biopsy,,,,,,,,,,,,,
46370-3,Guidance for biopsy,,,,,,,,,,,,,
46371-1,Guidance for change of percutaneous tube^W contrast,,,,,,,,,,,,,
46372-9,Guidance for percutaneous drainage+placement of drainage catheter,,,,,,,,,,,,,
46373-7,Guidance for placement of tube^W radionuclide IV,,,,,,,,,,,,,
46374-5,Multisection,,,,,,,,,,,,,
4637-5,Hemoglobin.glycated,,,,,,,,,,,,,
46375-2,Multisection,,,,,,,,,,,,,
46376-0,Views^W contrast antegrade,,,,,,,,,,,,,
46377-8,Views GE 3,,,,,,,,,,,,,
46378-6,Views PA^W standing + W flexion,,,,,,,,,,,,,
46379-4,Multisection,,,,,,,,,,,,,
46380-2,Views for implant,,,,,,,,,,,,,
46381-0,Views,,,,,,,,,,,,,
46382-8,Multisection,,,,,,,,,,,,,
4638-3,Hemoglobin.thermolabile/Hemoglobin.total,,,,,,,,,,,,,
46383-6,Views for bone density,,,,,,,,,,,,,
46384-4,Guidance for superficial biopsy^W radionuclide IV,,,,,,,,,,,,,
46385-1,Multisection for graft,,,,,,,,,,,,,
46386-9,Views bitewing,,,,,,,,,,,,,
46387-7,Guidance for percutaneous aspiration.fine needle,,,,,,,,,,,,,
46388-5,Multisection,,,,,,,,,,,,,
46389-3,Views + radial head capitellar,,,,,,,,,,,,,
46390-1,Views GE 3,,,,,,,,,,,,,
4639-1,Hemoglobin.unstable,,,,,,,,,,,,,
46391-9,Views,,,,,,,,,,,,,
46392-7,Guidance for injection,,,,,,,,,,,,,
46393-5,Multisection^W Xe-133 IH,,,,,,,,,,,,,
46394-3,Multisection dynamic^W contrast IV,,,,,,,,,,,,,
46395-0,Multisection gated+ejection fraction^at rest+W stress+W radionuclide IV,,,,,,,,,,,,,
46396-8,Multisection gated^at rest+W Tc-99m Sestamibi IV,,,,,,,,,,,,,
46397-6,Cortisol^15M post 1 ug/kg CRH IV,,,,,,,,,,,,,
46398-4,Cortisol^1.5H post 1 ug/kg CRH IV,,,,,,,,,,,,,
46399-2,Cortisol^2H post 1 ug/kg CRH IV,,,,,,,,,,,,,
46400-8,Corticotropin^15M post 1 ug/kg CRH IV,,,,,,,,,,,,,
46401-6,Corticotropin^1.5H post 1 ug/kg CRH IV,,,,,,,,,,,,,
46402-4,Corticotropin^2H post 1 ug/kg CRH IV,,,,,,,,,,,,,
46403-2,Cortisol^2H post dose insulin IV,,,,,,,,,,,,,
46404-0,Somatotropin^2H post dose insulin IV,,,,,,,,,,,,,
46405-7,Somatotropin^30M pre 1 g/kg glucose PO,,,,,,,,,,,,,
46406-5,Somatotropin^30M post 1 g/kg glucose PO,,,,,,,,,,,,,
46407-3,Somatotropin^1.5H post 1 g/kg glucose PO,,,,,,,,,,,,,
46408-1,Somatotropin^15M pre dose arginine,,,,,,,,,,,,,
4640-9,Hemolysin.cold,,,,,,,,,,,,,
46409-9,Somatotropin^15M post dose arginine,,,,,,,,,,,,,
46410-7,Somatotropin^30M post dose arginine,,,,,,,,,,,,,
46411-5,Somatotropin^45M post dose arginine,,,,,,,,,,,,,
46412-3,Somatotropin^105M post dose arginine,,,,,,,,,,,,,
46413-1,Calcitonin^7M post 0.5 ug/kg pentagastrin IV,,,,,,,,,,,,,
46414-9,Lutropin^15M post dose gonadotropin releasing hormone,,,,,,,,,,,,,
46415-6,Lutropin^45M post dose gonadotropin releasing hormone,,,,,,,,,,,,,
46416-4,Cortisol^8H post 8 mg dexamethasone PO overnight high dose,,,,,,,,,,,,,
4641-7,Hemolysin.warm,,,,,,,,,,,,,
46417-2,Coagulation tissue factor induced,,,,,,,,,,,,,
46418-0,Coagulation tissue factor induced.INR,,,,,,,,,,,,,
46419-8,Erythrocytes,,,,,,,,,,,,,
46420-6,Leukocyte clumps,,,,,,,,,,,,,
46421-4,Mucus,,,,,,,,,,,,,
46422-2,Trichomonas vaginalis,,,,,,,,,,,,,
46423-0,Hemoglobin distribution width,,,,,,,,,,,,,
46424-8,Hemolysis interference index,,,,,,,,,,,,,
4642-5,Hemopexin,,,,,,,,,,,,,
46425-5,Lipemic interference index,,,,,,,,,,,,,
46426-3,Icteric interference index,,,,,,,,,,,,,
46427-1,Beta fructofuranosidase,,,,,,,,,,,,,
46428-9,Xylose^15M post 25 g xylose PO,,,,,,,,,,,,,
46429-7,Alpha 1 antitrypsin,,,,,,,,,,,,,
46430-5,Alpha 1 antitrypsin,,,,,,,,,,,,,
46431-3,Alpha 1 antitrypsin,,,,,,,,,,,,,
46432-1,Hydrogen/Expired gas^post 50 g lactose PO,,,,,,,,,,,,,
4643-3,Hemosiderin,,,,,,,,,,,,,
46433-9,Hydrogen/Expired gas^post 10 g lactulose PO,,,,,,,,,,,,,
46434-7,"t(9;22)(q34.1;q11)(ABL1,BCR) fusion transcript/control transcript",,,,,,,,,,,,,
46435-4,Rheumatoid factor & Cyclic citrullinated peptide Ab.IgG,,,,,,,,,,,,,
46436-2,Histamine,,,,,,,,,,,,,
46437-0,Rheumatoid factor & Cyclic citrullinated peptide Ab.IgG panel,,,,,,,,,,,,,
46438-8,Cancer identification section,,,,,,,,,,,,,
46439-6,Demographic section,,,,,,,,,,,,,
46440-4,Edit overrides &or Conversion history &or System admin section,,,,,,,,,,,,,
4644-1,Hemosiderin,,,,,,,,,,,,,
46441-2,Follow-up &or Recurrence &or Death section,,,,,,,,,,,,,
46442-0,Hospital-confidential section,,,,,,,,,,,,,
46443-8,Hospital-specific section,,,,,,,,,,,,,
46444-6,Other-confidential section,,,,,,,,,,,,,
46445-3,Patient-confidential section,,,,,,,,,,,,,
46446-1,Record ID section,,,,,,,,,,,,,
46447-9,Special use section,,,,,,,,,,,,,
46448-7,Stage &or prognostic factors section,,,,,,,,,,,,,
46449-5,Text-diagnosis section,,,,,,,,,,,,,
46450-3,Text-miscellaneous section,,,,,,,,,,,,,
46451-1,Text-treatment section,,,,,,,,,,,,,
46452-9,Treatment-1st course section,,,,,,,,,,,,,
46453-7,Treatment-subsequent & other section,,,,,,,,,,,,,
46454-5,Shigella sp,,,,,,,,,,,,,
46455-2,Shigella sp DNA,,,,,,,,,,,,,
46456-0,CMS certification number,,,,,,,,,,,,,
46457-8,Inpatient discharge facility,,,,,,,,,,,,,
4645-8,Hemosiderin,,,,,,,,,,,,,
46458-6,Inpatient facililty diagnoses,,,,,,,,,,,,,
46459-4,Changed medical regimen diagnoses,,,,,,,,,,,,,
46460-2,Number of pressure injuries at each stage,,,,,,,,,,,,,
46461-0,Emergent care,,,,,,,,,,,,,
46462-8,Outcome and assessment information set (OASIS) form - version B1,,,,,,,,,,,,,
46463-6,Race or ethnicity,,,,,,,,,,,,,
46464-4,Current payment sources for home care,,,,,,,,,,,,,
46465-1,Conditions prior to medical or treatment regimen change or inpatient stay within past 14D,,,,,,,,,,,,,
4646-6,Heparin,,,,,,,,,,,,,
46466-9,Therapeutic substance administered at home,,,,,,,,,,,,,
46467-7,Risk factors,,,,,,,,,,,,,
46468-5,Current living arrangement,,,,,,,,,,,,,
46469-3,Assisting person(s) other than home care agency staff,,,,,,,,,,,,,
46470-1,Type of primary caregiver assistance,,,,,,,,,,,,,
46471-9,At home respiratory treatments,,,,,,,,,,,,,
46472-7,Depressive feelings,,,,,,,,,,,,,
46473-5,"Cognitive, behavioral, and psychiatric symptoms demonstrated at least one time per W",,,,,,,,,,,,,
4647-4,Heparin,,,,,,,,,,,,,
46474-3,Emergent care reason,,,,,,,,,,,,,
46475-0,Discharge support services or assistance,,,,,,,,,,,,,
46476-8,Reason for hospitalization,,,,,,,,,,,,,
46477-6,Reason for nursing home admission,,,,,,,,,,,,,
46478-4,Grooming,,,,,,,,,,,,,
46479-2,Ability to dress upper body,,,,,,,,,,,,,
464-8,sulfADIAZINE,,,,,,,,,,,,,
46480-0,Ability to dress lower body,,,,,,,,,,,,,
46481-8,Toileting,,,,,,,,,,,,,
4648-2,Homologous restriction factor,,,,,,,,,,,,,
46482-6,Transferring,,,,,,,,,,,,,
46483-4,Locomotion,,,,,,,,,,,,,
46484-2,Feeding or eating,,,,,,,,,,,,,
46485-9,Planning & preparing light meals,,,,,,,,,,,,,
46486-7,Transportation,,,,,,,,,,,,,
46487-5,Laundry,,,,,,,,,,,,,
46488-3,Housekeeping,,,,,,,,,,,,,
46489-1,Shopping,,,,,,,,,,,,,
4649-0,Interferon,,,,,,,,,,,,,
46490-9,Ability to use telephone,,,,,,,,,,,,,
46491-7,Management of oral medications,,,,,,,,,,,,,
46492-5,Management of inhalant &or mist medications,,,,,,,,,,,,,
46493-3,Medicaid provider number,,,,,,,,,,,,,
46494-1,State location of agency branch,,,,,,,,,,,,,
46495-8,Branch number,,,,,,,,,,,,,
46496-6,Agency patient number,,,,,,,,,,,,,
46497-4,Start of care date,,,,,,,,,,,,,
46498-2,Resumption of care date,,,,,,,,,,,,,
46499-0,State of residence,,,,,,,,,,,,,
46500-5,Discipline of person completing assessment,,,,,,,,,,,,,
46501-3,Date assessment information completed,,,,,,,,,,,,,
46502-1,Reason for assessment,,,,,,,,,,,,,
46503-9,Most recent inpatient discharge date,,,,,,,,,,,,,
46504-7,Inpatient stay within last 14D - ICD code,,,,,,,,,,,,,
46505-4,Inpatient stay within last 14D - ICD code^^^2,,,,,,,,,,,,,
46506-2,Medical or treatment regimen change in past 14D,,,,,,,,,,,,,
46507-0,Regimen change in past 14D - ICD code,,,,,,,,,,,,,
4650-8,Interleukin 1,,,,,,,,,,,,,
46508-8,Regimen change in past 14D - ICD code^^^2,,,,,,,,,,,,,
46509-6,Regimen change in past 14D - ICD code^^^3,,,,,,,,,,,,,
46510-4,Regimen change in past 14D - ICD code ^^^4,,,,,,,,,,,,,
46511-2,Primary diagnosis ICD code,,,,,,,,,,,,,
46512-0,Primary diagnosis severity rating,,,,,,,,,,,,,
46513-8,Other diagnosis 1 - ICD code,,,,,,,,,,,,,
46514-6,Other diagnosis 1 - severity rating,,,,,,,,,,,,,
46515-3,Other diagnosis 2 - ICD code,,,,,,,,,,,,,
4651-6,Interleukin 2,,,,,,,,,,,,,
46516-1,Other diagnosis 2 - severity rating,,,,,,,,,,,,,
46517-9,Other diagnosis 3 - ICD code,,,,,,,,,,,,,
46518-7,Other diagnosis 3 - severity rating,,,,,,,,,,,,,
46519-5,Other diagnosis 4 - ICD code,,,,,,,,,,,,,
46520-3,Other diagnosis 4 - severity rating,,,,,,,,,,,,,
46521-1,Other diagnosis 5 - ICD code,,,,,,,,,,,,,
46522-9,Other diagnosis 5 - severity rating,,,,,,,,,,,,,
46523-7,Overall prognosis for recovery from this episode,,,,,,,,,,,,,
4652-4,Interleukin 3,,,,,,,,,,,,,
46524-5,Rehabilitative prognosis,,,,,,,,,,,,,
46525-2,Life expectancy,,,,,,,,,,,,,
46526-0,Current residence,,,,,,,,,,,,,
46527-8,Primary caregiver,,,,,,,,,,,,,
46528-6,Frequency of primary caregiver assistance,,,,,,,,,,,,,
46529-4,Sensory status - vision,,,,,,,,,,,,,
46530-2,Sensory status - hearing and ability to understand spoken language,,,,,,,,,,,,,
46531-0,Sensory status - speech and oral expression of language,,,,,,,,,,,,,
4653-2,Interleukin 4,,,,,,,,,,,,,
46532-8,Sensory status - frequency of pain,,,,,,,,,,,,,
46533-6,Experiencing intractable pain,,,,,,,,,,,,,
46534-4,Skin lesion or open wound,,,,,,,,,,,,,
46535-1,Pressure injury,,,,,,,,,,,,,
46536-9,Number of pressure injuries - stage 1,,,,,,,,,,,,,
46537-7,Number of pressure ulcers - stage 2,,,,,,,,,,,,,
46538-5,Number of pressure ulcers - stage 3,,,,,,,,,,,,,
46539-3,Number of pressure ulcers - stage 4,,,,,,,,,,,,,
4654-0,Interleukin 5,,,,,,,,,,,,,
46540-1,Unobserved pressure injury,,,,,,,,,,,,,
46541-9,Stage of most problematic pressure injury,,,,,,,,,,,,,
46542-7,Status of most problematic pressure injury,,,,,,,,,,,,,
46543-5,Stasis pressure injury,,,,,,,,,,,,,
46544-3,Number of stasis ulcers,,,,,,,,,,,,,
46545-0,Unobserved stasis pressure injury,,,,,,,,,,,,,
46546-8,Status of most problematic stasis pressure injury,,,,,,,,,,,,,
46547-6,Surgical wound,,,,,,,,,,,,,
46548-4,Number of surgical wounds,,,,,,,,,,,,,
46549-2,Unobserved surgical wound,,,,,,,,,,,,,
465-5,sulfADIAZINE,,,,,,,,,,,,,
46550-0,Status of most problematic surgical wound,,,,,,,,,,,,,
46551-8,When short of breath,,,,,,,,,,,,,
46552-6,Treated for urinary tract infection in past 14D,,,,,,,,,,,,,
46553-4,Urinary incontinence or urinary catheter present,,,,,,,,,,,,,
46554-2,Prior - ambulation,,,,,,,,,,,,,
46555-9,Current ability - ambulation,,,,,,,,,,,,,
46556-7,Prior - feeding,,,,,,,,,,,,,
4655-7,Interleukin 6,,,,,,,,,,,,,
46557-5,Current ability - feeding,,,,,,,,,,,,,
46558-3,Prior - prepare light meals,,,,,,,,,,,,,
46559-1,Current ability - prepare light meals,,,,,,,,,,,,,
46560-9,Prior - transportation,,,,,,,,,,,,,
46561-7,Current ability - transportation,,,,,,,,,,,,,
46562-5,Prior - laundry,,,,,,,,,,,,,
46563-3,Current ability - laundry,,,,,,,,,,,,,
46564-1,Prior - housekeeping,,,,,,,,,,,,,
4656-5,Interleukin 7,,,,,,,,,,,,,
46565-8,Current ability - housekeeping,,,,,,,,,,,,,
46566-6,Prior - shopping,,,,,,,,,,,,,
46567-4,Current ability - shopping,,,,,,,,,,,,,
46568-2,Prior - telephone use,,,,,,,,,,,,,
46569-0,Telephone use - functional ability,,,,,,,,,,,,,
46570-8,Prior - management of oral medications,,,,,,,,,,,,,
46571-6,Current ability - management of oral medications,,,,,,,,,,,,,
46572-4,Prior - management of inhalant medications,,,,,,,,,,,,,
4657-3,Kallikrein,,,,,,,,,,,,,
46573-2,Current ability - management of inhalant medications,,,,,,,,,,,,,
46574-0,Prior - management of injectable medications,,,,,,,,,,,,,
46575-7,Current ability - management of injectable medications,,,,,,,,,,,,,
46576-5,Management of equipment,,,,,,,,,,,,,
46577-3,Management of equipment,,,,,,,,,,,,,
46578-1,Admitted to,,,,,,,,,,,,,
46579-9,Discharge disposition,,,,,,,,,,,,,
46580-7,Acute care hospitalization reason,,,,,,,,,,,,,
4658-1,Kallikrein.tissue type,,,,,,,,,,,,,
46581-5,Date of last home visit,,,,,,,,,,,,,
46582-3,"Discharge, transfer, death date",,,,,,,,,,,,,
46583-1,Therapy need,,,,,,,,,,,,,
46584-9,Payment diagnosis - primary ICD code,,,,,,,,,,,,,
46585-6,Payment diagnosis - first secondary ICD,,,,,,,,,,,,,
46586-4,When urinary incontinence occurs,,,,,,,,,,,,,
46587-2,Bowel incontinence frequency,,,,,,,,,,,,,
46588-0,Ostomy for bowel elimination,,,,,,,,,,,,,
46589-8,Cognitive functioning,,,,,,,,,,,,,
46590-6,When confused,,,,,,,,,,,,,
46591-4,When anxious,,,,,,,,,,,,,
46592-2,Frequency of behavior problems,,,,,,,,,,,,,
46593-0,Receives psychiatric nursing,,,,,,,,,,,,,
46594-8,Prior - grooming,,,,,,,,,,,,,
46595-5,Grooming - functional ability,,,,,,,,,,,,,
46596-3,Prior - dress upper body,,,,,,,,,,,,,
46597-1,Dress upper body - functional ability,,,,,,,,,,,,,
46598-9,Prior - dress lower body,,,,,,,,,,,,,
4659-9,Phosphatase.leukocyte,,,,,,,,,,,,,
46599-7,Dress lower body - functional ability,,,,,,,,,,,,,
46600-3,Prior - bathing,,,,,,,,,,,,,
46601-1,Current ability - bathing,,,,,,,,,,,,,
46602-9,Prior - toileting,,,,,,,,,,,,,
46603-7,Current ability - toileting,,,,,,,,,,,,,
46604-5,Prior - transferring,,,,,,,,,,,,,
46605-2,Current ability - transferring,,,,,,,,,,,,,
46606-0,Bathing ability,,,,,,,,,,,,,
4660-7,Leukocyte.detection Ab,,,,,,,,,,,,,
46607-8,Gender,,,,,,,,,,,,,
46608-6,Primary referring physician ID,,,,,,,,,,,,,
46609-4,Diagnosis and severity index,,,,,,,,,,,,,
46610-2,Payment diagnosis,,,,,,,,,,,,,
46611-0,Mental residual functional capacity (RFC) assessment form,,,,,,,,,,,,,
46612-8,Summary conclusions,,,,,,,,,,,,,
46613-6,Remembers locations & worklike procedures,,,,,,,,,,,,,
46614-4,Understands & remembers very short & simple instructions,,,,,,,,,,,,,
4661-5,Lupus erythematosus factor,,,,,,,,,,,,,
46615-1,Understands & remembers detailed instructions,,,,,,,,,,,,,
46616-9,Carries out very short & simple instructions,,,,,,,,,,,,,
46617-7,Carries out detailed instructions,,,,,,,,,,,,,
46618-5,Maintains attention & concentration for extended periods,,,,,,,,,,,,,
46619-3,"Performs activities within a schedule, maintains regular attendance, is punctual within customary tolerances",,,,,,,,,,,,,
46620-1,Sustains an ordinary routine without special supervision,,,,,,,,,,,,,
46621-9,Works in coordination with or proximity to others without being distracted by them,,,,,,,,,,,,,
46622-7,Makes simple work-related decisions,,,,,,,,,,,,,
4662-3,Lymphocytes+Monocytes/Leukocytes,,,,,,,,,,,,,
46623-5,Completes normal workday & week WO interruptions from psych symptoms & performs at consistent pace WO unreasonable number & length of rests,,,,,,,,,,,,,
46624-3,Interacts appropriately with the general public,,,,,,,,,,,,,
46625-0,Asks simple questions or request assistance,,,,,,,,,,,,,
46626-8,Accepts instructions & respond appropriately to criticism from supervisors,,,,,,,,,,,,,
46627-6,Gets along with coworkers or peers WO distracting them or exhibiting behavioral extremes,,,,,,,,,,,,,
46628-4,Maintains socially appropriate behavior & adheres to basic standards of neatness & cleanliness,,,,,,,,,,,,,
46629-2,Responds appropriately to changes in the work setting,,,,,,,,,,,,,
466-3,sulfADIAZINE,,,,,,,,,,,,,
46630-0,Aware of normal hazards & take appropriate precautions,,,,,,,,,,,,,
4663-1,Lymphocytotoxicity,,,,,,,,,,,,,
46631-8,Travels in unfamiliar places or use public transportation,,,,,,,,,,,,,
46632-6,Sets realistic goals or make plans independently of others,,,,,,,,,,,,,
46633-4,Remarks,,,,,,,,,,,,,
46634-2,Functional capacity assessment,,,,,,,,,,,,,
46635-9,Categories,,,,,,,,,,,,,
46636-7,Date form completed,,,,,,,,,,,,,
46637-5,Residual physical functional capacity (RFC) assessment form,,,,,,,,,,,,,
46638-3,IP CDB claim numberholder,,,,,,,,,,,,,
46639-1,Diagnosis.primary,,,,,,,,,,,,,
46640-9,Secondary diagnosis,,,,,,,,,,,,,
46641-7,Other alleged impairments,,,,,,,,,,,,,
46642-5,Limitations section,,,,,,,,,,,,,
46643-3,Exertional limitations,,,,,,,,,,,,,
46644-1,No exertional limitations,,,,,,,,,,,,,
46645-8,Occasionally lift &or carry,,,,,,,,,,,,,
46646-6,Frequently lift &or carry,,,,,,,,,,,,,
46647-4,Stand &or walk,,,,,,,,,,,,,
46648-2,Sit,,,,,,,,,,,,,
4664-9,Lymphocytotoxicity,,,,,,,,,,,,,
46649-0,Push &or pull,,,,,,,,,,,,,
46650-8,Exertional limitations,,,,,,,,,,,,,
46651-6,Postural limitations,,,,,,,,,,,,,
46652-4,No postural limitations,,,,,,,,,,,,,
46653-2,Climbing,,,,,,,,,,,,,
46654-0,Balancing,,,,,,,,,,,,,
46655-7,Stooping,,,,,,,,,,,,,
4665-6,Lysozyme,,,,,,,,,,,,,
46656-5,Kneeling,,,,,,,,,,,,,
46657-3,Crouching,,,,,,,,,,,,,
46658-1,Crawling,,,,,,,,,,,,,
46659-9,Postural limitations,,,,,,,,,,,,,
46660-7,Manipulative limitations,,,,,,,,,,,,,
46661-5,No manipulative limitations,,,,,,,,,,,,,
46662-3,Reaching in all directions,,,,,,,,,,,,,
46663-1,Handling,,,,,,,,,,,,,
4666-4,Osmotic fragility,,,,,,,,,,,,,
46664-9,Fingering,,,,,,,,,,,,,
46665-6,Feeling,,,,,,,,,,,,,
46666-4,Manipulative limitations,,,,,,,,,,,,,
46667-2,Visual limitations,,,,,,,,,,,,,
46668-0,No visual limitations,,,,,,,,,,,,,
46669-8,Near acuity,,,,,,,,,,,,,
46670-6,Far acuity,,,,,,,,,,,,,
46671-4,Depth perception,,,,,,,,,,,,,
4667-2,Osmotic fragility,,,,,,,,,,,,,
46672-2,Accommodation,,,,,,,,,,,,,
46673-0,Color vision,,,,,,,,,,,,,
46674-8,Field of vision,,,,,,,,,,,,,
46675-5,Visual limitations,,,,,,,,,,,,,
46676-3,Communicative limitation,,,,,,,,,,,,,
46677-1,No communicative limitations,,,,,,,,,,,,,
46678-9,Hearing,,,,,,,,,,,,,
46679-7,Speaking,,,,,,,,,,,,,
4668-0,Plasminogen Ag,,,,,,,,,,,,,
46680-5,Communicative limitation,,,,,,,,,,,,,
46681-3,Environmental limitations,,,,,,,,,,,,,
46682-1,Extreme cold,,,,,,,,,,,,,
46683-9,Extreme heat,,,,,,,,,,,,,
46684-7,Wetness,,,,,,,,,,,,,
46685-4,Humidity,,,,,,,,,,,,,
46686-2,Noise,,,,,,,,,,,,,
46687-0,Vibrations,,,,,,,,,,,,,
46688-8,"Fumes, odors, dusts, gases, poor ventilation, etc",,,,,,,,,,,,,
46689-6,Hazards,,,,,,,,,,,,,
46690-4,Environmental limitations,,,,,,,,,,,,,
46691-2,Symptoms,,,,,,,,,,,,,
46692-0,Treatment or examining source statements,,,,,,,,,,,,,
46693-8,Treating or examining source statement regarding claimant's physical capacities in file,,,,,,,,,,,,,
46694-6,Treating or examining source conclusions about the claimant's limitations or restrictions which are significantly different from your file,,,,,,,,,,,,,
46695-3,Why conclusions are not supported by the evidence in file,,,,,,,,,,,,,
46696-1,Additional comments,,,,,,,,,,,,,
46697-9,Date,,,,,,,,,,,,,
4669-8,Prekallikrein,,,,,,,,,,,,,
46698-7,Cyanide,,,,,,,,,,,,,
46699-5,Fibroblast growth factor 23,,,,,,,,,,,,,
46700-1,7-Dehydrocholesterol,,,,,,,,,,,,,
46701-9,Adenosine triphosphate,,,,,,,,,,,,,
46702-7,Leukocytes,,,,,,,,,,,,,
46703-5,Dihydrocodeine.free+Hydrocodol.free,,,,,,,,,,,,,
46704-3,Dihydrocodeine.free+Hydrocodol.free,,,,,,,,,,,,,
46705-0,Clostridium botulinum toxin gene,,,,,,,,,,,,,
4670-6,Thrombomodulin factor B,,,,,,,,,,,,,
46706-8,Clostridium perfringens toxin gene,,,,,,,,,,,,,
46707-6,(Anacardium occidentale+Carya illinoinensis+Juglans spp+Pistacia vera) Ab.IgE,,,,,,,,,,,,,
46708-4,(Arachis hypogaea+Bertholletia excelsa+Cocos nucifera+Corylus avellana+Prunus dulcis) Ab.IgE,,,,,,,,,,,,,
46709-2,(Artemisia vulgaris+Chenopodium album+Plantago lanceolata+Solidago virgaurea+Urtica dioica) Ab.IgE,,,,,,,,,,,,,
467-1,Sulfamethoxazole,,,,,,,,,,,,,
46710-0,(Beef+Chicken meat+Pork+Turkey meat) Ab.IgE,,,,,,,,,,,,,
46711-8,(Brassica oleracea var italica+Daucus carota+Phaseolus vulgaris+Pisum sativum+Zea mays) Ab.IgE,,,,,,,,,,,,,
46712-6,(Gadus morhua+Mytilus edulis+Pandalus borealis+Salmo salar+Thunnus albacares) Ab.IgE,,,,,,,,,,,,,
46713-4,(Hordeum vulgare+Oryza sativa+Secale cereale+Triticum aestivum) Ab.IgE,,,,,,,,,,,,,
4671-4,Protein C,,,,,,,,,,,,,
46714-2,(Malus sylvestris+Musa spp+Prunus persica+Pyrus communis) Ab.IgE,,,,,,,,,,,,,
46715-9,B cell crossmatch,,,,,,,,,,,,,
46716-7,Ceruloplasmin,,,,,,,,,,,,,
46717-5,Coagulation thrombin induced.factor substitution^immediately after addition of bovine thrombin,,,,,,,,,,,,,
